Index,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
4520,1.979090106,0.119721483,-1.703578469,0.458112145,0.181541902,-1.186634853,0.152782658,-0.211026685,0.374933501,-0.347504087,1.443122885,0.584017913,-0.481256568,-0.549173292,0.290963234,0.367675103,0.334330865,0.971403572,-0.262856025,-0.204663611,0.254870211,0.842115464,-0.021773762,-0.064286282,0.180693062,-0.120803232,-0.005964134,-0.037767827,13.5,0
4521,2.053670085,-0.036677597,-1.059846929,0.405985649,-0.084869601,-1.121747612,0.191043471,-0.326687215,0.493275575,0.055745437,-0.6380191,0.622702478,0.368710024,0.219673429,0.053532959,-0.178260752,-0.249322418,-0.996425291,0.07215133,-0.210918948,-0.279840073,-0.650188637,0.343239872,-0.00477199,-0.303004522,0.200028143,-0.065541246,-0.059834693,1.79,0
4522,0.277807638,1.890730803,-1.981385563,1.592436072,0.650457289,-1.703120163,0.625834678,0.032823854,-0.383939764,-0.788269493,2.418918976,-0.255800731,-1.087727901,-3.117155628,0.461837948,1.024618067,2.747667046,2.038137896,-0.190462649,-0.012733814,-0.062294698,-0.070913858,0.126001502,0.164336419,-0.57374846,-0.480973902,-0.31694268,-0.283423667,1,0
4523,1.510311552,-1.277711022,-1.353786887,0.003392452,-0.037628038,0.633132834,-0.094859023,0.089872152,1.058605398,-0.242076267,-0.126081189,1.119064248,0.435102991,0.041462729,-0.598000935,0.399898747,-0.903182189,0.203808739,0.978371037,0.43037367,-0.261484896,-1.237290935,0.089716703,-0.369952438,-0.451498143,-0.432564099,-0.05946038,-0.004936009,284.29,0
4524,-0.494369224,1.110518154,-0.93358647,-1.324080121,1.265035725,-1.200398119,1.77332141,-0.478523861,0.03443939,0.535586297,0.529227368,-0.087698314,-1.268475625,0.741008445,-0.635629132,-0.502960648,-0.78509908,0.185539699,0.157143658,0.194437879,0.152363654,0.904809033,-0.286469292,-0.372214038,-0.258303795,0.078816246,0.4363124,0.183328275,26.89,0
4525,2.021522355,0.125058327,-1.77080725,0.573724837,0.086279683,-1.559954483,0.251917184,-0.358753479,0.700030151,-0.499666793,-0.440456071,-0.358477021,-0.771664378,-0.67595167,0.993662816,0.271267997,0.524000375,0.63935672,-0.451789656,-0.217094055,0.192313987,0.655980724,-0.027208497,-0.046299777,0.21988133,-0.103267358,-0.009396742,-0.027344789,20.94,0
4526,-1.801441877,1.103567459,0.975316458,-0.176342761,0.197078254,-0.492044294,0.586599666,0.014421289,0.562933039,1.250114642,1.878376614,0.001018901,-1.332296395,-0.497118286,0.728703372,0.167483132,0.008756918,-0.10988465,-0.265450752,0.193095521,-0.480002552,-0.524668372,0.413515302,0.128742013,-0.05363977,0.084682382,0.554156288,0.014996495,8.7,0
4527,1.245063671,-0.760072926,0.550448569,-0.584398441,-1.298357491,-0.948358306,-0.563078534,-0.186756491,-0.670901185,0.583318473,-0.258397746,-0.639155521,0.122889929,-0.191158089,0.896059394,1.281922964,0.190116785,-1.292116317,0.451352479,0.231233377,0.153468483,0.169299615,-0.052838116,0.387050134,0.329663778,-0.290472484,-1.28E-05,0.035147529,90.51,0
4528,1.35733485,-0.509495793,0.677900086,-0.727969684,-1.213158413,-0.842921054,-0.698478262,-0.021762819,-0.94353681,0.794769159,1.585992222,-0.103086838,-0.552373709,0.164713639,0.134854506,1.388911271,0.086079841,-1.08304033,0.836150616,0.023652056,-0.041996873,-0.294640788,0.158855708,0.505312341,0.156136271,-0.50768571,0.003966494,0.012486481,4.13,0
4529,1.956896797,-0.425637238,-0.439479614,0.193749521,-0.512053259,-0.051806455,-0.728566193,0.253149151,1.156862497,0.079231646,0.760263083,0.27151263,-1.56580941,0.560584388,0.543577781,0.567204969,-0.773163827,0.537144183,0.044968756,-0.303293927,-0.10689128,-0.333119361,0.429777202,0.611352182,-0.529420659,-0.659422979,0.017564861,-0.037918987,1.18,0
4530,-0.49407809,0.658768573,1.944362437,-0.594851335,0.949428048,0.882466597,0.589804209,-0.256178757,1.620159646,-0.645864067,0.812963442,-2.643538747,1.418111432,1.197942488,0.129366299,0.190582506,-0.488465779,1.388052076,1.288646247,0.136658213,-0.384286593,-0.554638708,-0.485446207,-1.559771741,0.358847558,-0.696115832,-0.382290248,-0.390143311,11.27,0
4531,0.078300448,1.15202425,0.591288542,2.609751648,1.486581737,1.048439153,0.947775498,-0.006815452,-1.304453889,1.214156603,-0.393470019,-0.063194784,-0.227376463,-0.230860105,-2.550906067,0.773636767,-1.208290704,0.268296386,-1.060718825,-0.176708661,0.11573681,0.503383556,-0.252560089,0.181370115,-0.066541554,-0.037543201,-0.289329307,-0.235066746,7.56,0
4532,-0.701819439,0.914421376,1.569958357,-0.328395699,0.40372601,-1.125322053,0.84466411,-0.137375769,-0.616588602,-0.98092,-0.243727694,0.161646337,0.526909549,-0.497725503,0.445698374,0.585619774,-0.250942744,-0.236308736,-0.671600559,0.008966744,-0.176465922,-0.643117821,-0.037572222,0.339148226,-0.13926258,-0.050246559,0.038759465,0.121949641,12.99,0
4533,-5.459612258,4.844512161,-5.127470648,-0.772815615,-2.098147239,0.010068162,-2.943210447,4.723735575,0.030501415,-0.437485288,-1.327594599,1.65389682,0.215221304,1.675277134,0.369467168,0.450011421,2.884149252,-1.384693517,-1.704469439,-0.039180169,-0.104680235,-0.823664173,0.766332531,-0.498783513,0.02202495,0.271928318,-0.032665891,-0.021239497,9.82,0
4534,1.122049445,0.120608489,0.115007376,0.480250279,-0.009789146,-0.075983895,-0.058908462,0.099510361,-0.196823057,-0.171697361,1.537909503,0.845424722,0.083853857,-0.053788971,0.685791359,0.489663928,-0.092167241,-0.123509838,-0.152461736,-0.021663787,-0.208962012,-0.69258505,0.073666446,-0.354844039,0.14066362,0.123762708,-0.01852415,0.020081226,38.87,0
4535,-0.540102567,-0.136037653,0.862520684,-2.007764888,0.82934045,-1.341808441,0.83093689,-0.482278448,0.993927559,-1.481805844,-0.710720404,0.921350692,0.796334171,-0.341591085,-0.010311408,-1.662497531,0.189721909,-0.329408629,1.368861559,0.225543125,0.168821948,0.885136526,-0.395565048,0.100731737,0.416357738,0.008927261,-0.053854163,-0.095585701,12.95,0
4536,2.106470079,0.735900268,-3.256419167,0.68410242,1.617786991,-0.984462581,0.606599177,-0.375961036,1.113493649,-1.24146402,2.18220544,-2.411521833,1.240259111,-0.782696388,-1.379332007,0.657192094,2.478059064,1.513135981,-0.016508113,-0.153621505,-0.205444145,-0.17994833,-0.106087914,-0.041621542,0.412447616,0.656082758,-0.114039544,-0.03515174,0.76,0
4537,1.012945251,-1.671263225,-1.658957151,1.661607079,-0.325842941,-0.059439204,0.595869311,-0.245531443,0.589793297,0.000430088,-1.136634063,0.196309861,0.120506196,0.270692735,0.26146205,-0.064321083,-0.498618042,0.284911677,-0.781736661,0.808024312,0.708080089,1.092313654,-0.533524605,0.670778614,0.242276398,-0.323294551,-0.074755295,0.045541427,521.91,0
4538,-0.027918863,0.387659886,-0.469414548,-1.26634365,1.266954279,-1.234187748,1.876781152,-0.973683589,1.027396843,-0.520925163,-1.053397123,-1.55400062,-2.029892646,-1.266006842,0.073570014,0.594611627,-0.533936294,0.665282446,-1.755695566,-0.384603366,0.113355761,0.853611165,-0.359649332,-0.539364348,-0.526399794,-0.533893691,-0.562845185,-0.56882302,81.5,0
4539,1.317641685,-0.620620569,0.743440928,-0.157849727,-1.261389968,-0.437504488,-0.830029314,-0.049751616,-0.513235739,0.72257126,-0.994854061,-0.394617319,0.287330817,-0.135438972,1.194235738,-0.86088171,-0.386028532,1.640090427,-1.063886912,-0.439553152,-0.18585108,-0.068036097,-0.067406441,0.050568263,0.301433592,0.638143155,0.006629123,0.02502307,31.8,0
4540,-2.574309404,1.725085484,-2.030103204,-2.892921348,0.897596281,-1.558737755,1.240948319,0.153655532,1.178884123,1.139358304,0.725114912,1.089654167,-0.107141082,0.215870084,-1.811443931,-0.369886359,-0.793290851,-0.378444916,-0.618700851,0.302486145,-0.12031087,0.890015618,0.117106157,0.84079125,0.038933081,0.416914048,-0.012382359,-0.373742457,1,0
4541,1.837741323,0.315527943,-2.48496726,1.324174593,1.656335152,0.566741485,0.52586575,0.048195535,0.014081343,-0.532585154,0.139494392,0.597952761,0.361266971,-1.043493781,0.382037424,-1.112400478,1.770748339,-1.373911193,-1.495592241,-0.202183676,0.067169648,0.459930493,0.044652895,-0.449712211,0.284457786,-0.430522783,0.046606317,-0.026032758,43.66,0
4542,1.407863717,-0.599928137,0.251185174,-0.89288446,-0.638988702,-0.023341362,-0.771959349,0.0362806,-0.583710165,0.580561949,-0.814024296,-0.921161959,0.07172175,-0.197712349,1.21839013,1.231357089,0.171404441,-1.463151357,0.43355778,0.061587804,0.078036347,0.15544546,-0.056889817,-0.75559112,0.391081102,-0.20092299,0.028587947,0.009787434,14.4,0
4543,2.260312657,-0.756339951,-3.877383519,-1.969484871,2.64469602,2.582625769,-0.128389948,0.389416012,-1.217612218,0.952649694,0.058158541,-0.642743221,-0.236409912,0.633567555,-0.125263474,-0.017311038,0.467542895,-1.890576441,0.62036691,0.02944091,0.483341762,1.343862446,-0.200857952,0.806837521,0.798694964,0.319516034,-0.07823947,-0.097378944,24,0
4544,-2.564005047,1.173417902,-1.368250011,1.449602807,-1.652279836,0.284036709,-2.635617638,0.703750602,1.036115704,0.457052628,-1.45702166,0.910396997,0.780012431,0.650810377,1.822238747,-0.256558942,0.929629513,0.634335184,2.280446687,-0.980197066,1.139247844,0.383712861,0.067413454,0.659348173,-1.734457452,-0.320405571,-1.38521678,-0.239329514,10.26,0
4545,1.723779683,0.039710585,-1.9155885,1.380575897,0.697863321,-0.430237295,0.531817375,-0.165177846,-0.153259352,-0.18024499,1.361011244,1.194008249,0.505018493,-0.712856644,-0.666994132,0.240954746,0.328659682,0.3354182,-0.222344411,0.090621702,-0.076121368,-0.380291492,0.089664981,0.581078336,0.050713108,-0.840028001,-0.008853879,-0.001393387,131.97,0
4546,1.198780505,0.15713922,0.370639636,0.374791857,-0.05667262,-0.003172542,-0.114245634,0.091212817,-0.223087178,0.054393244,1.437274969,1.13015868,0.451133969,0.407858459,0.587607137,0.295267747,-0.526887584,-0.409702924,-0.063325808,-0.092493356,-0.198221051,-0.56369088,0.110637693,-0.314049945,0.165317542,0.126931061,-0.015541453,0.002356411,1.29,0
4547,-0.075638387,0.773251928,-2.872114754,-0.237938924,1.006063822,-0.56687069,2.200217514,-0.165972334,-0.607761391,-0.516347666,-1.681936097,0.346138319,0.918077085,1.004857808,-0.248061767,-1.209140055,-0.142923337,0.040268678,0.841095735,0.413145943,0.64634872,1.768694996,0.401103723,0.040944381,-0.799455006,-0.394772206,0.401052204,0.356425666,231.66,0
4548,1.137026117,-1.686623557,0.248025523,-1.412572898,-1.341578012,0.235740038,-1.010081667,-0.066290515,-1.739264458,1.259361635,-0.844043394,-0.477300022,1.900459831,-0.704664895,1.050908632,-0.226392097,0.287632783,0.029761318,-0.554615265,0.147972251,0.043880434,0.192683826,-0.261225664,-0.732992578,0.346403128,-0.046154158,0.037889976,0.051881353,208,0
4549,-5.831380193,4.278615439,-2.126006375,-0.46520162,-4.201798614,-0.361591408,-4.576423112,1.999785025,-0.255098111,-1.288621901,-0.563939436,2.08001105,-0.680169404,2.845114924,-0.872001132,1.68819544,1.198791413,0.916020724,-0.377498609,-1.614138571,2.938307606,-0.470918803,0.945442023,0.477212378,-0.472388462,0.237838006,-1.75767594,-0.362540166,0.9,0
4550,-0.577340592,-0.368385808,2.726146958,-2.390947023,-0.730688439,0.30250323,-0.55133556,0.209347195,-0.032587875,-0.232208962,-1.320686716,-2.008404982,-1.599909123,-0.883827715,0.354556587,1.809680477,-0.300666863,-0.430023241,-0.382874994,0.042411425,0.346191508,1.001954016,-0.442806527,0.655878128,0.377314883,-0.101868121,-0.111445995,-0.157079535,3.95,0
4551,2.137237944,-0.120938414,-1.813110616,0.092164509,0.471255641,-0.552133958,0.094416977,-0.187057526,0.836170106,0.048170435,-1.608872836,-0.696145924,-1.107227895,0.691445296,0.984973988,0.091598894,-0.724037821,0.378229685,0.071828611,-0.276915745,0.174391034,0.572623233,-0.040469394,0.03170045,0.342475482,-0.093872984,-0.034110176,-0.062139266,1,0
4552,-0.131912872,1.117611289,-0.515939181,0.24207696,1.450301804,-0.658351007,1.448344306,-0.40302303,-0.408167873,-0.20968368,-1.674106857,0.117397186,0.445672516,0.161800666,-0.966406692,-0.565991671,-0.551988256,-0.396585992,-0.142655783,-0.272942867,0.106561563,0.456116358,-0.287259851,-0.697010592,0.31590888,-0.544507222,-0.19017107,0.014582757,1,0
4553,-0.046009987,-3.934491638,-1.239468807,1.437091472,-1.822924961,0.610301278,0.436317101,-0.035018972,1.956428375,-0.815347222,-1.561427489,0.320431863,-0.635469862,-0.23459508,-0.390047007,-0.048149026,-0.101402598,0.097597917,-0.021389872,1.842536985,0.435284643,-0.78723302,-0.587683604,0.684703554,-0.684751681,-0.619230695,-0.140682126,0.15452803,1043.32,0
4554,2.05886607,0.088903854,-1.844706826,0.21312039,0.648867347,-0.340583255,0.066429692,-0.058264975,0.278461529,-0.205277638,0.769009903,0.646090567,-0.072192357,-0.647091978,-0.454283313,0.629791232,0.090678317,0.326862717,0.48714148,-0.140051714,-0.339381932,-0.912261999,0.281552697,0.096415754,-0.241276748,0.178271946,-0.067797183,-0.044752945,1.79,0
4555,-1.355118852,1.508196095,1.106558966,0.487651415,0.385665035,-0.103892151,0.659064912,-2.224266621,0.877694214,1.709501689,-0.737954183,-0.730225313,-0.598806372,-0.474008518,1.344093351,-0.320781723,-0.61072394,0.316418947,0.454213134,0.235032733,1.304063374,-0.115149573,0.040813091,-0.167946396,-0.099602623,-0.354901059,0.365037858,-0.210345489,21.38,0
4556,-0.299376647,1.119179456,0.846627368,-0.335198172,0.722555422,0.028352137,0.655828029,0.093825338,-0.714167255,-0.369379609,0.600288826,0.711284101,1.1524302,-0.484705751,0.177284253,0.876083676,-0.718433442,0.624654685,0.631372419,0.221865569,-0.277900804,-0.715281119,-0.181418411,-0.876881492,-0.004155794,0.124297638,0.246162138,0.078088549,4.45,0
4557,-4.593706869,4.338738832,-4.292364709,-0.497754733,-2.169095833,-1.341528749,-2.217900126,3.571714123,-0.393452258,-0.257425452,-2.067897294,1.885608714,1.576786467,2.558210202,0.166447485,0.533501135,0.849620211,0.343292738,-0.119480027,-0.235761324,0.580250975,1.113548831,0.471007748,0.699674883,-0.212399611,-0.225054646,-0.201047835,0.045226337,1.79,0
4558,2.172489564,0.180588524,-2.606362405,0.378430402,0.96301944,-1.321517154,0.905920959,-0.522173724,-0.009404039,0.296580749,-1.162121615,-0.498499452,-1.123173359,1.010815314,-0.106176349,-0.677552837,-0.146488669,-0.468515318,0.098174749,-0.290153109,0.234776453,0.797956227,-0.157462435,0.651372262,0.697352818,0.703004931,-0.134621714,-0.090597033,0,0
4559,-0.577131296,1.238666887,0.822128309,-0.236100014,0.659190368,-0.054795237,0.630485276,0.097319188,-0.237918227,-0.260816076,-0.616569631,0.056508251,0.842324022,-0.640536372,1.158875248,0.286666038,-0.061740197,-0.402241696,-0.164795664,0.272109266,-0.31617522,-0.701162904,-0.063868545,-0.806209155,-0.044006687,0.157177953,0.372485561,0.149312309,2.68,0
4560,0.442558394,-2.420402336,-0.058972505,-1.567653976,-1.964049963,-0.911370424,-0.018271186,-0.360344223,0.46254515,-0.594870047,-0.442979484,0.875179319,1.103942798,-0.216786955,0.942111714,-2.141150428,0.270619728,1.223494594,-0.064763521,0.567470177,-0.078355566,-0.608375653,-0.441732876,0.461094532,0.274170411,-0.053027595,-0.038970294,0.110461587,503.96,0
4561,-2.125312624,-0.64994185,-0.469333707,-2.101430402,-0.467951326,-0.36617116,1.401329945,-0.350154215,-1.064171041,0.168998444,-0.826857446,-0.720252164,0.408188371,-0.246312787,-0.371341323,1.289367909,-0.070444827,-1.86184689,0.113404203,-0.514259045,-0.249808649,-0.291232392,-0.845514252,0.690143224,-0.138338333,-0.575834613,0.195512322,-0.593573963,321.5,0
4562,1.442191301,-1.459828638,0.981162299,-1.191089656,-2.027362542,-0.104264959,-1.628536994,0.118177235,-0.814731243,1.278592237,-1.542598404,-1.468465548,-0.699152526,-0.742098211,-0.059720275,-0.278159233,0.618675563,0.366988837,0.107162353,-0.354147431,-0.275369539,-0.329446978,-0.000751063,-0.159117713,0.264120282,-0.162378601,0.066152152,0.028819174,36,0
4563,1.735431557,-0.791242041,-1.504858125,0.279479903,-0.055143283,-0.437373305,0.229357679,-0.260129194,1.045340872,-0.302422332,-1.163450109,0.72646589,0.520116624,-0.047663269,-0.419689793,-0.569872394,-0.170178026,-0.372005414,0.302734993,0.180808129,0.172333971,0.421957414,-0.115321607,0.661641737,0.201083966,0.150508569,-0.060786513,-0.0258283,179.4,0
4564,-1.216317653,1.774113975,-0.701748928,0.77822636,0.71524143,0.096284577,0.048526438,0.900281744,-0.802133374,-0.988545959,-1.360880842,-0.308583035,0.554174021,-0.627410523,1.433141708,0.471364634,0.994825238,0.776475014,0.356051177,-0.042259719,0.063236667,0.134039747,-0.142888942,-1.42990195,-0.017130215,-0.206254415,0.102978958,0.038003485,1,0
4565,2.027738996,0.100264713,-1.895152541,1.113086101,0.780776607,-0.418362423,0.489237407,-0.190944834,0.087432047,0.444363073,-0.037386195,0.435208975,-0.849971889,0.813151213,-1.095610619,-0.298813809,-0.607846425,0.152569963,0.345100717,-0.2977068,0.049042265,0.297424184,-0.101584261,-0.812748892,0.502742501,-0.459832825,-0.024465253,-0.080164374,13.37,0
4566,1.17166532,0.207673767,0.28397109,0.53296475,-0.18676014,-0.29333558,-0.142534039,0.121899404,-0.12510782,-0.137046149,1.732272658,0.637249499,-0.574906973,0.075689482,0.72196776,0.415935,0.06104329,-0.166464386,-0.261139493,-0.147797194,-0.217030524,-0.660197296,0.155209931,-0.041372961,0.090313828,0.10926701,-0.014796919,0.015551039,0.89,0
4567,1.254041078,-0.377082693,0.154380695,-1.03438607,-0.476982249,-0.208319526,-0.366712307,0.055135737,1.396760724,-0.885622934,0.488490319,1.103586794,-0.082673404,0.181991892,0.428608578,-0.239102981,-0.598105441,0.810369688,1.260183919,-0.060218284,0.000276647,0.179920782,-0.23514575,-0.500161532,0.753777509,-0.591690485,0.063675974,0.010518873,20,0
4568,-2.233201672,0.341921174,0.832373969,1.166884311,0.770542685,-0.824370597,0.082322425,-1.402526761,0.151254971,1.278550529,-0.478474389,-0.420417987,-0.368741691,0.005342647,1.716218616,-1.291153136,0.694881527,-0.463673897,3.025816117,-0.286495131,0.226715109,-1.040779413,-1.12449088,0.152401941,-0.133947055,0.647699315,-0.526151138,-1.072076695,5.99,0
4569,-1.412856368,0.435707723,2.76127451,1.061720866,-0.539593013,0.7473596,-0.621899693,0.258636135,1.270017831,0.119231166,2.467534227,-2.254753843,1.498831335,1.294615349,1.319495768,-0.062197289,0.680040737,1.130401936,1.030255546,-0.028068714,0.133022951,0.987657408,0.046332881,0.008686321,-0.200483475,0.655131174,-0.733442544,-0.37180323,14.84,0
4570,-0.095787205,-1.102311489,2.018853748,-2.959422866,-1.400229776,0.956233167,-1.719519154,-0.426188972,-1.487928111,0.631519201,0.218383149,-0.249235991,0.831707634,-0.913625112,-0.644588015,0.770287474,-0.456664961,1.225153429,-0.958927213,-0.318909036,0.784338965,0.004092605,-0.532634212,0.353230217,1.407943301,0.029106618,0.102206962,0.150312406,68,0
4571,-0.081931096,1.170402042,-0.605602753,-0.638807205,0.961020288,-0.740823485,0.95328168,-0.082832092,0.177839331,-0.521800958,-0.878920166,-0.243803255,-0.077791873,-1.076046795,-0.192886503,0.380957612,0.286218807,-0.147955762,-0.176759047,0.138638317,-0.389956711,-0.907175067,0.076627298,0.363782658,-0.346193844,0.130865342,0.334768218,0.13822359,7.83,0
4572,-1.531677669,1.47901924,0.633955178,0.825297015,-0.25832072,-0.720577884,0.852653715,-0.164585261,-0.177525754,0.682980959,-0.374728562,0.318985128,0.778647282,0.058266822,1.024158336,-0.341865042,-0.216392455,-0.034038113,0.383790356,0.054286621,0.084851027,0.51235681,-0.283965017,0.434897691,-0.193756513,-0.392209535,-0.237640201,0.014196917,70.5,0
4573,0.13969007,1.007855827,-0.600009113,-0.789184122,1.277061145,-0.189464967,0.902421481,0.039281546,-0.353201454,-0.681752555,0.616183087,0.681134718,0.561267338,-0.961296764,-0.959736072,0.660798833,-0.11275448,0.38996753,0.260940587,0.08538899,-0.318535796,-0.77763243,0.012741335,0.002295022,-0.359784126,0.126463245,0.220910437,0.0699708,4.49,0
4574,-0.041530037,1.188106454,-1.540315211,-0.636431504,1.336190417,-1.091434669,1.351065413,-0.150819228,-0.27495503,-0.203703114,0.827939586,-0.167207216,-1.446082043,-0.407518353,-1.27457323,-0.017395426,0.46136542,0.512459564,-0.060180738,0.043672271,0.123151675,0.582229501,-0.121215676,0.704111087,-0.367828496,0.511135313,0.397924722,0.248255644,10.75,0
4575,-0.423701585,0.639497989,1.02918944,1.470528764,0.662254501,-0.137286177,0.341784582,-0.068837508,-0.684221195,0.165266613,-0.370619353,0.164829475,0.796037157,0.23413689,1.861269796,-0.87684421,0.280627175,-0.213566123,1.152267759,0.085250096,0.141512565,0.538971121,-0.199663593,-0.232791585,-0.142363407,-0.105021466,0.045797101,0.065403934,28.86,0
4576,-0.9103863,0.582152904,-0.214650649,-2.465425013,0.80001996,-0.366850474,0.45417163,0.511987994,0.23332133,-1.28884033,-0.243686537,0.931504138,-0.046243786,0.247460807,-2.184356537,0.296006306,-0.792808243,0.110903607,-0.304147632,-0.136960438,0.16712182,0.530584248,-0.291824507,0.290360775,-0.00721209,0.734574075,0.168104681,0.104016896,1,0
4577,1.957079954,0.538603679,-2.001611986,1.883945383,0.855635645,-0.409045491,0.227275092,-0.158262929,0.821616104,-1.242471991,-0.913198385,0.7749655,1.163555388,-3.489100646,-1.526096531,0.164474825,2.127635058,0.327715766,0.041741454,-0.093682895,-0.514565505,-0.988380671,0.08265728,-0.954230353,0.186327752,-0.777368943,0.084622119,0.017693589,15.99,0
4578,-0.65192603,0.497952847,0.887471414,-0.20635775,0.642638827,-0.186069167,0.965631801,-0.176262694,-0.662483291,0.351766934,1.414219362,0.236824474,-0.472970853,0.462014746,0.78107678,-0.523251833,0.009404148,-0.519939506,1.44175204,0.289102839,-0.300099625,-0.659420979,0.156441656,-0.281183396,-0.616005294,0.790411728,0.004240422,-0.025830865,56.9,0
4579,-0.345225942,0.6942738,-0.14201509,-0.580521764,1.0504736,-0.538919533,1.555107647,-0.213829301,-0.421431518,-0.718918149,-1.603625733,-0.780160019,-1.214670444,0.525660966,-0.685903926,-0.446299926,-0.243847439,-0.343679665,0.191736049,-0.031300923,0.060079685,0.088036293,-0.159927225,0.48908692,0.157244222,0.329650502,0.027413511,0.139052978,69.94,0
4580,-8.2621922,8.70567951,-7.006115158,0.192962641,-2.262161076,-2.369809743,-1.395794078,2.667416364,4.543841239,7.135947866,1.212162558,0.973684727,0.638947415,-4.119801677,1.515069566,0.346547795,3.800632193,0.598945455,-1.802493821,3.385075691,-0.910572507,-0.483883624,0.766230097,-0.064836145,0.966340502,-0.466847611,0.73853398,-0.640609839,1.79,0
4581,-0.728480792,0.943714879,0.250279154,-0.314214154,2.292710609,3.709572296,-0.03629321,0.822689549,-0.721695165,0.319955864,0.043056617,-0.394120695,0.109245555,0.263555984,2.077868691,-0.177627047,-0.29642738,0.276885433,2.121888672,0.328828167,-0.276792984,-0.828170904,-0.154861265,1.009354239,0.019609871,0.314775072,-0.668465713,-0.426215426,4.49,0
4582,-7.442955682,-8.088209424,1.981418229,3.240095265,9.107759217,-5.384161326,-6.233852526,0.451852101,1.054085216,0.906983489,-1.279010795,0.17463729,-0.655366705,0.18215196,0.96738684,-0.290948363,0.095077974,-0.352682813,1.511703021,-1.443010789,-0.863896509,-1.596902576,-1.511702755,0.702358876,0.025413492,-0.692981981,1.300374129,-0.416803504,1,0
4583,1.267625884,-0.798382795,1.061284546,-0.737206882,-1.421508822,-0.070828792,-1.232826864,0.236347787,-0.59436234,0.74714814,1.693076656,-0.077026595,-0.361840574,-0.104129463,0.709237373,1.348280204,0.189037161,-0.808436429,0.079483477,0.034803218,0.469985572,1.277100348,-0.056645869,0.252852043,0.277516773,-0.048032806,0.046468524,0.013678816,14.99,0
4584,-1.360957268,-0.174651476,-0.966654265,-1.551282521,3.953863912,2.909700061,0.131962827,0.711721462,-0.180203132,-0.549315222,-0.187051984,0.084517026,-0.402761831,0.486210588,0.258258455,-0.55826376,-0.414109434,-0.639006821,0.071887124,-0.498390694,-0.193093506,-0.36920472,-0.517393126,0.738338163,0.086847555,-0.442831267,0.107226124,0.018425882,50.33,0
4585,0.501362018,-2.681571318,-2.159929645,1.003778363,-0.682559936,-0.317120914,1.131505096,-0.35926581,0.623418956,-0.335472913,0.412513395,1.150451348,-0.063204124,0.553956951,-0.993858722,-0.283173021,-0.430203377,0.205741197,0.402158243,1.3550506,0.453505325,-0.228493219,-0.639961374,-0.278566386,-0.094741736,-0.378231609,-0.162234475,0.066539923,791.46,0
4586,-5.839191619,7.151532354,-12.81676008,7.031114765,-9.651272168,-2.938427258,-11.54320717,4.843626532,-3.494275725,-13.32078887,8.460244449,-17.00328945,0.101556615,-14.09445166,0.747030766,-12.66169572,-18.91249382,-6.626974845,4.008920742,0.055683881,2.462055911,1.054865184,0.530480596,0.472669814,-0.275997968,0.282435025,0.10488602,0.254417097,316.06,1
4587,-2.002335046,0.432263232,1.086408036,-0.767076269,0.638792079,-1.02161374,0.444179662,0.368704956,-0.645559913,-0.847202578,-0.331555035,0.442644418,0.612414539,0.359202134,0.604632001,0.373420892,-0.317252828,-0.842607513,-0.164818807,-0.055944637,-0.460876878,-1.375258086,0.686693319,1.040230873,0.292691122,0.120916532,0.038869427,-0.016608041,18.23,0
4588,-0.957770251,1.141602415,2.630726463,0.705401285,-0.02185548,0.398316851,0.528721368,-0.229018332,0.690008837,0.617636819,-0.838826341,0.482207329,1.389209042,-1.30895522,0.394953693,-0.437161989,-0.429467517,0.097258381,0.780110028,0.668109963,-0.242834823,0.176757865,-0.392762943,-0.083940869,0.474134113,-0.277106528,0.272589891,-0.169286717,5.99,0
4589,-0.84222949,1.447913558,1.162879467,-0.237351655,0.090157018,-0.445806386,0.456683801,-0.833542389,-0.173416341,0.051447816,-0.753527677,0.096128512,0.547688017,-0.021456665,0.832479236,0.308191003,-0.545829684,-0.247492384,0.152054075,0.104156748,0.477189691,-0.931630815,0.034930246,-0.139892947,-0.041940976,0.111502713,0.409583809,0.184474924,5.49,0
4590,1.430960095,-0.721331577,0.576279624,-0.891835954,-0.631616072,0.792384727,-1.18139688,0.164160993,-0.19715642,0.43249804,-1.372883642,-0.159767269,1.744398247,-1.026739297,0.570313042,1.237346428,0.008612066,-1.178479154,0.622377419,0.150723006,0.252528756,0.930949109,-0.254517066,-1.241475421,0.617223565,0.066953903,0.074733298,0.009124304,1,0
4591,1.287293521,-0.151208108,0.214475109,-0.234759182,-0.42569656,-0.538343051,-0.201312673,-0.108179251,0.478573375,-0.219116603,-1.009372861,-0.154983629,0.089195755,0.12421393,1.337856993,0.663628877,-0.657120081,-0.11565013,0.336963856,0.007511265,-0.174149846,-0.55847525,-0.029260628,-0.396678393,0.212656871,0.954034034,-0.078478905,0.005486316,30.66,0
